Row ID,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn
4049,NY,,,,,,,80,,,,10.53,323.5,,,8.1,3,2.19,2,0
4050,OK,,,,no,0,,103,38.98,,126,,,,8.52,,8,,,0
4051,,,,,,,142,140,24.14,,,,,72,,,,3.05,1,0
4052,,177,,,yes,,234,108,39.78,238,,20.23,,125,,,4,,,0
4053,TX,,408,,,,91.7,,,193.7,123,16.46,,,,,,,,0
4054,RI,,408,no,,0,,108,,,,,156.6,,7.05,,,,,1
4055,,,,no,,,,,16.52,155.6,85,13.23,,,11.77,,,3.35,0,0
4056,MI,,,,,,,,21.98,,,,,,6.95,,7,,1,0
4057,,,,,,21,214,,,,,,,,,,5,2.86,,0
4058,,103,415,,no,,,110,32.27,,83,9.82,191.3,,8.61,12.2,,,0,0
4059,,,,no,,,133.7,75,,,,,,89,,5.9,,,0,0
4060,VT,,,,no,0,,,25.36,,,16.46,,,11.2,,5,3,,0
4061,NJ,,,,no,,118.9,128,,,65,,,61,8.77,,10,3.56,,0
4062,,96,,no,,0,150,122,25.5,218.5,,,,,9.56,9.8,,2.65,,0
4063,,127,510,yes,no,,,,42.08,108.5,,9.22,,,,10.6,,,,0
4064,,,510,,,,183.2,117,31.14,,,10.78,263.3,71,,,,,1,0
4065,NY,9,,no,yes,,,,15.05,178.8,,15.2,228.7,96,,,,3.11,,0
4066,,,,no,,0,224.4,121,,147.9,97,12.57,,,,,,,,0
4067,CT,,415,,,,175.9,,,,,24.24,,,,,7,3.51,1,0
4068,,97,,no,,0,151.6,,,,96,,240,112,,,,,1,0
4069,TN,123,415,,,,305.2,,51.88,,,,280,81,,,,3.56,1,0
4070,,,415,no,,,,,48.69,,74,,191.4,,,6.9,,1.86,1,1
4071,,,510,no,,,119.3,117,,,,18.28,,,8.04,11.1,,,1,0
4072,,,510,no,,,195.3,,,,108,18.42,,,,,,3.38,3,0
4073,TX,,415,,,0,,,,,,27.8,,,9.36,8.7,9,,,1
4074,,113,,,no,0,245.3,108,41.7,259.9,,,,115,,,2,,3,1
4075,,66,415,,,,190.8,,,,,,,108,9.43,,,,,0
4076,,148,,no,yes,,,141,,207,,17.6,,115,,,,,,0
4077,,37,,,no,0,239.9,120,,261.6,88,,207.1,88,9.32,,,2.4,,1
4078,,,,,,0,271.1,,,,,,239.9,122,,,5,,2,1
4079,CT,,408,,,,213.4,100,36.28,,52,17.42,,,,,6,2.57,1,0
4080,,,,,,,,70,,,106,13.16,,105,7.5,10.6,,,,0
4081,,,408,,no,,,125,,148.3,,12.61,,97,,9.7,6,,,0
4082,,,,no,yes,27,,87,,,,,,,13,,,2.54,,0
4083,,,415,no,,,,115,23.24,,,,,110,,,,,,0
4084,,112,415,,no,0,,,,154.5,90,13.13,281.4,107,12.66,,,4.67,2,0
4085,,153,,,no,0,,,,195.3,,,182.7,,,8.5,,2.3,,0
4086,IL,16,,yes,no,,,,18.7,147.3,,12.52,,,,,,1.73,0,0
4087,,61,,,no,0,,76,39.81,,,18.42,130.6,122,5.88,13.9,2,,1,0
4088,,,,no,yes,28,151.1,,25.69,,79,,239.2,,10.76,,,,,0
4089,NM,,,no,no,,,144,28.88,,118,,169.7,93,7.64,11.4,,,1,0
4090,,114,510,no,no,0,326.1,,,,,,220.1,,,11,3,,1,1
4091,,90,408,no,no,,,,23.83,213.9,102,18.18,120,,,,,,,0
4092,,72,415,,,0,198.4,147,33.73,,121,,,,5.08,,,3.54,,0
4093,,,,,yes,,200.3,,,,,21.56,149.3,93,6.72,10.2,,,,0
4094,,49,,,yes,28,214.4,78,,235.2,100,19.99,,107,9.28,8,,,,0
4095,,16,415,,,,,83,,280.8,122,23.87,171.7,,,,8,2.84,,0
4096,,,408,,,,166,,,,,,244.9,,,10.2,,,,0
4097,,,,no,yes,,,,35.17,264.4,,22.47,171.8,124,,,,2.51,,0
4098,TX,104,,no,no,,304,,,,,,,104,,,4,1.94,,1
4099,NE,63,415,,,,211.2,,,,93,20.2,,,,,2,3.32,0,0
4100,OR,,415,no,,,,,28.48,242.1,92,20.58,,,,11.4,4,,,0
4101,UT,,415,,yes,,230.6,,,224.1,,19.05,,,,,,,,0
4102,RI,,510,,,,,,,168.5,61,14.32,164,,,,,,,1
4103,NJ,,,,yes,,,,24.89,,103,7.62,,91,,,,,,0
4104,CT,95,,,no,,,,,235.9,,20.05,325.6,99,14.65,,,,,0
4105,IA,158,,,no,0,,,26.86,292.5,,,,89,10.85,9.1,,,,0
4106,NH,155,408,,,0,216.7,,,144.3,,,,106,,,,,,0
4107,,,,,,,,,,213,85,,196.1,,8.82,8.5,,,,0
4108,AK,,,,no,0,,,,,,,,,11.1,,9,,2,0
4109,,45,510,no,,29,135.8,,,222.5,101,18.91,,92,10.6,,,,2,0
4110,,133,,,,0,176.8,,30.06,187.5,,,,,,,,,2,0
4111,,123,415,,no,0,172.2,92,29.27,,,,250.3,101,11.26,,4,,1,0
4112,CA,,510,,,,,,,146.7,113,,345.8,,15.56,,,,,0
4113,NY,,,no,yes,,,94,,79.5,,,214,94,9.63,8.7,,,1,0
4114,,,,,,0,,119,,,,,,56,5.43,,,,2,0
4115,WI,,408,no,no,,200.6,106,34.1,,127,12.96,,128,,,2,2.08,,0
4116,,64,,,no,0,,,,,,,179.8,116,,,,,,0
4117,,,510,no,,,90.4,108,,,77,23.48,146.5,111,,,,,1,0
4118,,84,,no,,,165.3,97,,,,,,,11.74,7.6,7,,,0
4119,,57,,no,no,0,,,,234.7,112,,285.4,,,11.2,4,,0,0
4120,,,415,,yes,,,,,,,,107.6,,4.84,,,2.62,0,0
4121,SC,78,,no,,,,,,286.1,90,,,,11.14,,,,1,0
4122,IN,115,408,,,0,146.7,128,,,,,197.7,,,,4,,2,0
4123,,104,510,no,no,,,88,,85.4,,,,,,,4,,1,0
4124,MO,101,415,no,yes,,,,20.59,186.4,,15.84,,,,,6,,,0
4125,NJ,,,no,,0,,,26.47,260.3,103,,,,,11,1,,,0
4126,WV,,,no,,0,,,,,,,,,12.95,7.8,5,,1,0
4127,,,,,,0,,124,,,,,,88,,6.9,5,1.86,0,0
4128,IA,,510,,,,117.1,,,,,,221.3,,9.96,,2,,,0
4129,,,,no,,0,184.4,,31.35,203.8,,,237.4,100,10.68,9.3,,,3,0
4130,TX,,,no,,,,88,,137.6,108,11.7,,,,,,2.97,2,0
4131,,,,,,,200.2,,34.03,,87,,236.6,65,10.65,6,,1.62,2,0
4132,,104,,,no,,,92,,,109,15.11,,,,,,3.27,,0
4133,,32,408,,yes,,266.7,109,,,,,212.8,,,16.3,4,,,0
4134,AR,49,,,yes,32,,118,30.07,,,,,,,,,,,1
4135,,,,yes,,,,,,,,,204,85,,,,,,1
4136,,,415,no,,0,269,,,,120,19.86,179.3,61,,,4,,,1
4137,,,408,,no,,,69,45.99,,,19.55,136,,,9.6,,,1,1
4138,,,,no,,,,122,,,,,,80,9.71,9.7,,2.62,,0
4139,MN,,,yes,,,,,,,,,,82,7.59,10,,,,1
4140,,194,,no,,,,88,,,118,18.16,,,,10.9,,,,0
4141,,,,,,0,217.6,87,,,,,250.7,,,,4,,2,1
4142,NJ,115,510,no,,0,156.8,,26.66,,,,,,11.21,,8,,,0
4143,,118,408,,,,,,,182.7,,15.53,251.4,109,11.31,,,2.92,,0
4144,,77,415,,,,,,,,89,,233.4,,10.5,,,1.81,,0
4145,CO,105,,,,0,,,46.05,226.2,,,,,,,,,0,1
4146,MI,81,,,no,,,68,25.4,,98,,214.5,97,,,,4.83,,1
4147,,,,,,0,155.3,93,,,,,,,,12.4,4,3.35,,0
4148,,,,,,30,,,,,108,,183.8,88,,,,,,0
4149,DC,70,,no,,,152.8,,25.98,183.6,,,,,6.83,10.5,,,,0
4150,,,,,,,,,,,,18.28,100.1,,,11.3,4,3.05,,0
4151,CA,,408,,no,0,244.6,,,,80,,,,9.27,,,,1,0
4152,,,510,,no,,,55,,,108,,,,,,,,,0
4153,PA,,415,no,no,,,,,169.9,,,207,133,,,,,,0
4154,AZ,88,,,no,,172.8,81,,193.4,90,16.44,,,,,,3.46,2,0
4155,,126,415,,,23,114.3,102,,190.3,,,,,,12.6,7,3.4,,0
4156,TN,,,,,0,,80,,,,17.55,,,9.97,10.3,,2.78,,0
4157,,113,415,no,no,0,,111,,,88,,,114,,,3,3.7,5,1
4158,CT,,,,no,,,,,149.1,,,,115,,,,,,1
4159,,,415,yes,,28,,,21.57,,102,14.19,145.2,,6.53,,,,,1
4160,,,,no,,,,,29.92,,116,23.62,174.7,71,,,,,1,0
4161,NJ,149,,,,,,,,,,,188.3,108,8.47,,9,3,,0
4162,GA,,,,,35,230.5,116,,,130,22.59,,69,12.14,,6,,,0
4163,,,,,no,,,,,,,,,103,,14.2,,3.83,5,0
4164,,105,408,,,0,206.2,,,,138,21.79,117.1,,5.27,,3,2.43,1,0
4165,,129,,,yes,,,,,177,,,,,,16.4,5,,,0
4166,,,,no,,0,222.4,,,165.4,76,,208.4,97,,11.2,4,,0,0
4167,AR,,,,,0,251.9,,42.82,194.6,,,,87,,8.4,3,2.27,,0
4168,,12,,yes,,,,117,,116.5,,9.9,,110,9.9,9.8,4,,,0
4169,,,,,no,,,,,168.7,,14.34,223.5,,,,,,1,0
4170,,,415,,,0,,,,,,10.38,180.8,85,,,2,,,0
4171,ID,,415,,,,194.2,,,,,16.47,,,,,,,,0
4172,,69,415,no,no,,,,31.18,,100,,,,10.26,9,5,,3,0
4173,MS,,,,,0,,124,,132.3,,,112.9,,5.08,11.6,3,,,0
4174,AK,115,,no,,,245.2,,,,,13.52,,,,,,1.94,,0
4175,WY,126,,yes,,,,,33.59,,,20.95,285.3,104,,,8,3.38,2,0
4176,,,,no,,0,144.7,,,,,18.67,233.5,,,12.6,,3.4,,0
4177,,,,,yes,23,205,101,,,60,12.92,158.6,59,,10.2,,2.75,,0
4178,,,408,,no,,,94,12.04,215.6,,18.33,230.8,125,,9.5,,2.57,,1
4179,,,,no,no,,209.8,,35.67,194.5,,,200.4,,,,3,,0,0
4180,VA,,,no,,,204.6,,,,,,,,7.41,10.7,5,,,0
4181,,148,,,,,,137,15.91,193.8,72,,144.9,84,,17.5,,,,0
4182,,,,,,,,,,155.7,,,,,,7.3,,1.97,1,0
4183,ME,,510,,,,,,,,111,,,,,10.5,3,,,0
4184,VA,,408,,yes,,198.8,,,238.6,,20.28,,,,11.5,,,,0
4185,,,415,no,,0,,113,,,,,,110,,15.6,,,0,0
4186,CO,92,,,no,,,,31.4,,,22.27,,120,,,6,,2,1
4187,NC,,408,no,no,,,89,,215.4,,18.31,186.8,,8.41,,,3.05,,0
4188,,,,,no,,,,,,,,,,6.35,,,3.02,,0
4189,,,,,,,,,,207.3,76,17.62,190.9,,8.59,8.7,3,,4,0
4190,,,415,,yes,,,,,134.9,112,,,95,,,,,2,0
4191,MN,,408,,,,,138,27.64,154,,13.09,209.7,,,,,,,0
4192,TX,98,415,,,0,,121,,,,25.79,197.1,71,,12.4,,,,1
4193,,,415,,no,0,180.3,,30.65,,,17.68,,101,,,6,3.46,,0
4194,FL,55,,no,yes,,,114,22.19,208.4,,,,,6.37,11,,,4,1
4195,,,,,yes,,201.3,130,,,,,,,,,,1.73,,1
4196,KY,,,no,,,,,16.13,253.2,83,,,,7.88,,2,3.83,,0
4197,,,,no,,,,111,,,113,11.2,,,,6.7,,,0,0
4198,,158,,,no,0,,,26.86,292.5,114,24.86,,,,,4,,1,0
4199,,112,415,,no,0,,94,13.87,,112,,,75,6.34,8.6,18,2.32,1,0
4200,,127,,,no,,,94,23.73,240.9,112,,,88,,,,2.38,,0
4201,,68,,,,,,107,,,102,,,,,9.4,,,,0
4202,OK,15,415,no,no,,121.1,130,20.59,,,18.36,,,10.58,16.1,5,,,0
4203,,,415,,,,,109,,,,,,,9.17,,6,2.24,,0
4204,,,408,,yes,,,,,,,,221.7,96,,10.2,,2.75,2,0
4205,,,,,,0,70.7,125,12.02,211,113,,,107,7.86,0,,0,2,0
4206,WA,,,,,,,107,34.83,,102,,208.2,,,,,,5,0
4207,,222,,,,,,119,43.62,,,,,97,,,5,,,1
4208,,132,510,no,,,81.1,86,13.79,,,,237,,10.67,,2,2.78,,0
4209,WV,,408,no,no,,227.8,81,,,97,,217,106,,,5,2.16,1,0
4210,MT,,,no,,,193.8,,,118.9,,,135.9,124,,,3,,0,0
4211,,,,,,,,65,31.03,,,,,,6.71,7.5,2,2.03,2,0
4212,CT,,,no,,0,,96,21.42,144.3,,,,,,7.6,,,,0
4213,,,,no,,0,,,31.42,,,,158.2,,,,,2.84,,0
4214,,,510,no,no,,,99,,,,,255.9,,,,2,2.59,,0
4215,RI,,,,yes,26,,71,,145.9,,12.4,175.1,,7.88,,3,,,0
4216,,28,,no,no,,,48,,125.8,112,10.69,,,11.77,8.3,,,,1
4217,,,,,,,161.9,,27.52,,,,,78,,,11,2.75,3,0
4218,WI,,,no,,,,,36.41,,88,,,,7.83,,2,2.78,,0
4219,,71,,,no,,123.8,130,,,91,19.25,,96,,8.8,,,2,0
4220,,,415,,no,0,133.4,102,,,,,196.9,,,,,3,1,0
4221,,,,no,no,0,,,,188.4,,16.01,172.7,,,11.7,,,2,0
4222,,,415,,,0,114.4,122,19.45,127.7,154,,253.1,,,,5,,,0
4223,IN,,,no,,,,88,,160.6,101,13.65,,,6.48,10,6,,2,0
4224,,142,,,,38,,104,,,114,11.56,249.1,127,11.21,,,,0,0
4225,,,408,,,,149.3,,25.38,242.2,,,,104,,8.9,,,2,0
4226,,,,,,27,187.5,124,31.88,146.6,103,12.46,225.7,129,,,6,,,1
4227,AR,,,,,,152.9,,25.99,,,14.55,257,106,,12,,3.24,2,0
4228,WI,,510,,,,177.1,,30.11,194,,16.49,,,6.6,,4,1.59,,0
4229,OH,137,408,,,,,,,181.6,,,,,,,,,,0
4230,IN,,,,,0,,,,,88,,,,,,,,,0
4231,,,510,,no,,,,48.84,288,114,,,112,,,4,2.84,0,1
4232,SC,112,415,no,no,,266,,,,94,,306.2,100,,14.2,2,,,1
4233,NV,,,,,,,,,,,12.92,,,,,5,,2,0
4234,,,,no,,0,,87,35.14,281.1,83,23.89,,,7.13,,,,3,0
4235,,,,,yes,28,,,15.76,,86,,225.6,,,,4,2.67,3,0
4236,GA,,,,,,,,,,135,6.22,,99,,4.7,,,,0
4237,,,,no,,,227.4,,38.66,,,,,99,5.14,,7,,0,0
4238,,,510,,yes,,,,,,,,193.2,125,,,,,1,1
4239,SC,,,,no,0,,103,,,,,,,,7.7,,,,0
4240,VA,,415,,no,,,,40.05,194.8,,16.56,,,,,,,1,0
4241,,16,510,,no,0,205.6,,,,93,14.41,,64,9.9,10.9,,2.94,,0
4242,,76,408,,no,0,203.6,61,,,127,13.74,175.9,,,,3,,,0
4243,,63,,,,,58.9,,,169.6,,,211.4,,,,,,,0
4244,,,415,,yes,47,173.7,117,29.53,204,114,17.34,,,7.86,,3,,,0
4245,,103,,no,no,0,246.5,47,,195.5,,,,,,,,3.16,,0
4246,MN,126,,,no,,152.4,94,,,,,199.2,,,,1,2.75,,0
4247,,69,,no,no,,,,,261.5,,22.23,,90,,,5,,,0
4248,ME,,,no,no,,,,,,111,,169.5,64,,,,,3,0
4249,,163,,,,,,,,,102,,,109,,,,3.35,2,0
4250,TN,,,no,,0,185.7,,,235.1,,,256.4,,,16.9,6,,,0
4251,MS,,408,,,,,,,203.9,102,,,109,,,4,,2,0
4252,,,415,,no,,142.2,96,,,,14.02,,92,,7.1,4,1.92,1,0
4253,,147,,,,0,,79,,,94,,211.8,96,9.53,,,1.92,,0
4254,,,415,no,,,,,,,124,,,141,8.48,,,,,0
4255,,17,408,,yes,,,,,,,23,,130,,,,2.19,,0
4256,,87,,,no,,185.8,119,31.59,,,,,96,9,6.6,,,,0
4257,PA,,,,,,,,38.83,163.3,,,,,,7.8,6,2.11,,0
4258,ME,120,,,,0,198.8,56,,,,,,81,,9.9,3,,,0
4259,KS,137,,,,,,,,,79,18.73,,,,,,,,0
4260,,,510,,,0,,,,,71,,170.5,,,,,,,0
4261,,,,,no,0,209.8,82,,,94,16.53,200.4,,,,,,,0
4262,,87,,,,,124.3,91,21.13,173.4,,,,109,11.53,,,,3,0
4263,TN,,,,,,,,,279.6,,,,107,10.79,13.5,,3.65,1,1
4264,MN,,415,,no,,,,36.4,,,13.97,177.5,113,,8.2,,,,0
4265,NE,,,,yes,28,,104,,,105,20.17,211.6,,9.52,,,,2,0
4266,WV,,415,no,no,0,103.3,,17.56,,,,167.1,,,,,,,0
4267,,,510,,no,,157.1,134,26.71,184.9,,,,,,8.5,,,,1
4268,TX,,415,no,,,,116,28.56,,,16.35,166.5,98,7.49,10.1,,,,0
4269,,,,no,no,,290.5,,49.39,253,,,159.3,96,7.17,11.3,5,,,1
4270,,,,no,no,,199.6,,33.93,,99,,,110,,7.2,5,1.94,,0
4271,AK,,,,yes,,,95,,216.9,,18.44,,125,,,,,,0
4272,LA,,408,,,,,,14.04,,99,,,122,,,4,2.46,,0
4273,,,415,,,,,,,258.2,84,21.95,,,8.17,,,1.7,0,0
4274,,11,510,,,,209.8,,35.67,196.6,,,233,79,,7,,,,0
4275,,109,415,,yes,,217.5,,,,,,,99,,,3,,4,0
4276,,,415,no,,0,235.5,,40.04,,,21.86,103.1,111,,,,,2,0
4277,,129,,yes,,0,192.9,,,185.5,,,205.2,130,,,,,,0
4278,NC,72,,,,,137.6,,,143.5,,,273.7,,,,6,,,0
4279,ID,,,,no,,,,,,,,,,,,,,3,0
4280,,24,408,no,no,0,,,,131,,,238.6,,,,3,2.32,,1
4281,,,,,no,0,,,,,121,,,64,,5.7,6,1.54,,1
4282,,,,no,no,,176.4,,29.99,158.8,,13.5,306.6,,13.8,,3,2.51,,0
4283,,,,no,no,,,74,,,,12.62,,,,,3,,,0
4284,,,510,,,,,,,260.3,,22.13,192.2,,,,,,,0
4285,,,,,,22,,,,231.7,90,19.69,,108,,,12,,1,0
4286,,103,415,,no,,,,,,,,,91,,,2,3.4,2,0
4287,,,510,no,no,,246.8,129,,187.8,121,15.96,154.5,,6.95,,,,,0
4288,,160,,no,no,0,171.2,,29.1,,,20.7,178.2,,8.02,,,3.51,,0
4289,,17,415,no,no,,,,,,81,18.21,315,106,,,,2.32,,0
4290,,145,,,,,224.2,89,,314.9,121,,,,,,,4.35,1,1
4291,VT,,415,no,,,,,37.62,267.6,,,111.5,,5.02,,7,2.51,,0
4292,AZ,82,,,,,,,,235.5,128,,268.1,,,,,,,0
4293,,11,,,no,0,,130,,289.4,,24.6,194,,8.73,9.7,,,,0
4294,,70,415,,no,,222.8,114,,,113,,,,10.06,0,,,1,0
4295,,,,,yes,,,,38.15,,,,,,10.86,,2,,1,0
4296,IL,,510,,no,0,,,30.86,,,11.11,186.5,,8.39,,4,2.3,,0
4297,,,,,,,,,36.41,,,15.4,,68,,,2,,0,0
4298,,,408,,,0,,,,143.4,108,,225.2,,,10,,,,0
4299,,,408,,,0,247.6,,,,,14.65,264.4,107,,7.1,3,,,0
4300,,85,,,,,,,36.72,188.2,,,,,6.62,3.6,,,,0
4301,,,,no,no,,,,,174.9,93,,207.2,86,,,3,1.65,,0
4302,,,,,yes,,181.8,,,228.1,,,,141,11.82,9.2,,,,0
4303,VA,,,no,yes,,,,,,51,,222,,9.99,,,,1,0
4304,,125,,,yes,34,,112,,222.2,108,,117.6,,,,3,,,0
4305,,75,510,,,,,107,34.12,212.5,,18.06,,,,,,,4,0
4306,,,408,,no,,,105,,,,13.45,287.7,111,,,,,,1
4307,,,415,no,,,,84,,,,,163.3,,7.35,11.9,,,,0
4308,NM,,415,,,0,,,,,,,,,10.19,10.9,2,,3,1
4309,,,,no,,0,,,,135.3,,,208.3,,9.37,,,2.03,0,0
4310,NJ,80,,,no,0,,,,,147,,,,7.52,5.8,,1.57,,1
4311,SD,,415,no,no,,98.2,,16.69,,,,,,11.07,13,,,2,0
4312,,,,no,,,157.6,117,26.79,,,15.67,240.4,99,,,,,0,0
4313,AR,45,,no,no,,126.8,83,21.56,,,,,,,11,,2.97,,0
4314,,,415,,no,,,,,162.6,124,13.82,,138,6.75,,,,1,0
4315,,137,,no,,50,,94,,178,106,15.13,,,,12.1,,,2,0
4316,,,,,no,0,,105,,,75,,,93,9.45,,5,2.3,1,0
4317,,112,,no,,31,,89,,256.8,,,,87,,11.5,,3.11,,0
4318,,,415,,,0,170.4,,28.97,200.2,,,,,11.62,,4,,,0
4319,,108,510,no,,30,276.6,99,,220.1,113,,177.9,95,,,,,2,0
4320,PA,110,510,,,,,,,204.4,123,,,,8.21,11.3,3,,,0
4321,WV,,,no,,0,199.9,,,,,,180.6,,,,,,,0
4322,,,415,,,,,85,,,,,,100,,,,3.21,1,0
4323,,,415,no,no,0,98.2,,16.69,,,,,69,10.06,,2,2.51,2,0
4324,,87,,no,,0,,,,,86,10.84,289.3,,,,,,,0
4325,VA,,,no,no,,224.7,116,,192,,,,98,,,11,,,0
4326,OH,100,,no,,0,278,76,47.26,,,,,126,9.88,,,2.24,,1
4327,TX,,,no,no,0,119.7,113,20.35,,,,,,,,,3.48,,0
4328,,135,415,,,0,,,,,,,,114,10.63,11.1,,,2,0
4329,,,,no,,,146.8,133,,,73,,,69,10.55,9.9,3,2.67,,0
4330,,,415,no,,22,,80,34.07,131.1,84,,230.7,,,7.6,5,,1,0
4331,,,,no,,0,,58,,242.4,,,279.8,,12.59,,,,,0
4332,,109,,,,,,69,,,,,,,8.88,,9,,,1
4333,,60,,no,,0,,,49.27,,,,,,,,,,,1
4334,,108,,,no,,,,,199.9,,,216.1,,9.72,,8,,1,0
4335,,,408,,,,,106,8.69,208.6,137,,,92,,,3,,1,0
4336,AZ,,,,,,220.8,111,,156.2,67,,,,8.46,,4,2.84,,0
4337,AL,200,,,no,,,87,21.79,133.2,105,,,123,7.99,,2,,,0
4338,ME,137,,,no,,,,,223.2,111,,169.5,64,,,,,3,0
4339,NM,,,,no,,,59,42.26,199.1,,,112.5,,5.06,6.5,3,,2,0
4340,,,510,,no,,119.3,,,,,15.73,,,7.07,,,,,0
4341,IA,197,,,no,,233.9,96,39.76,218.9,,,,,8.23,,,,,0
4342,,138,510,,,0,127.1,102,21.61,,106,,207.7,75,,5,,,3,0
4343,,,415,,,0,,,,,99,14.34,223.5,,,,4,3.19,1,0
4344,MI,53,,no,,37,,99,,194.7,,16.55,,112,,12,,,2,0
4345,,,510,no,,,,,,281.1,,23.89,,94,,9.7,2,,0,0
4346,,13,415,,no,0,193.2,,32.84,194.4,,,,,,,,,4,0
4347,MT,51,415,,yes,26,,,,,97,,,91,,,,3.02,,0
4348,,,510,,,,,,38.15,,,,,,,,,2.38,,0
4349,UT,,,,no,,261.8,,,,104,,136.6,,6.15,,5,2.59,1,0
4350,,,415,,no,,221.2,,,213.6,104,18.16,,89,13.13,,,,4,0
4351,CA,,,no,,,,42,,179,137,,179.6,,,,5,,,0
4352,,,,no,no,,122.8,,20.88,,104,17.96,261.4,,,10.7,2,,2,0
4353,,17,415,,,0,,,,214.2,,,315,,,8.6,5,2.32,,0
4354,OH,,,no,,,91.1,,,,,,,,,,,3.21,2,0
4355,MN,,408,no,,0,,,,189.2,,,,,,7.4,,2,1,0
4356,,,,,,,,,39.25,243.2,,,,,8.21,11,,,,1
4357,,,408,,,0,274.6,,,,,,194.4,123,8.75,,,,,0
4358,,,,,yes,,,,39.2,,99,18.65,,,,8,,2.16,0,0
4359,,115,,no,,0,80.8,,,195.7,91,,,66,8.55,,,,1,0
4360,CO,,,,,,,89,,166.4,,,,73,,15,,,,0
4361,,159,408,yes,,,,53,,,127,26.54,183,,,,,2.38,1,1
4362,,166,510,,no,,,103,,,83,,,,8.59,15.3,,4.13,0,0
4363,,130,,no,,0,,86,,193.3,,16.43,,139,7.72,10.4,,2.81,0,0
4364,,,,,no,0,,,51.29,167.1,118,,72.2,89,3.25,10.5,6,,,0
4365,,,,no,no,0,,,55.2,,,20.09,187.6,,8.44,,5,,,1
4366,,,510,no,no,,,,,,,,203.8,111,,8.8,8,2.38,1,0
4367,,89,415,no,,,174.4,108,,,100,16.72,,,,,3,3.19,,0
4368,,,408,no,,,,107,,207.5,,17.64,,123,,,4,2.19,,0
4369,VA,,510,,,,195.4,107,,,,,,,,11.6,,,,0
4370,VA,,415,,no,,,91,,157.7,67,,,76,,13.2,,,2,0
4371,,,,,,0,,,15.22,,,28.89,172.9,76,,,1,,,1
4372,RI,,,,,0,,,,,,,173.1,,,,,,,0
4373,,,,no,,,,66,,,,17.01,,112,7.82,9.5,3,,,0
4374,,,,,,0,,121,,136.7,109,,,,,,,,1,0
4375,,,,no,,,,,,164.7,,,200.7,108,,,5,2.75,1,0
4376,,108,415,no,no,,,,,,,,,,7.66,,3,,1,0
4377,,119,,,no,,98.8,,,146.9,68,12.49,190.7,,,,,,,0
4378,TN,,,no,no,0,,,,203.7,,17.31,,,7.67,,,3.81,,0
4379,,,415,no,no,0,175.4,,29.82,,,,,,,11.6,,,,0
4380,,91,,no,no,,142.6,90,,286.8,,24.38,222.2,113,10,,,,0,0
4381,,,415,,no,,,,40.39,,105,13.35,163.6,,7.36,14.2,,,,0
4382,,,,no,yes,,180.7,,,187.8,64,,,53,,,,3.4,,0
4383,,,,no,no,,,103,,183.5,117,,,,,,,2.65,,0
4384,,,,,yes,,,83,,143.7,,,239.4,,,,9,,,0
4385,,188,,,no,,,92,39.29,,,15.5,227.2,,10.22,,,,,0
4386,,30,415,,,,,144,,,,,,,7.64,,7,,,0
4387,,,,yes,,,,96,,,,18.73,134.2,,,,,,,1
4388,CT,,,,yes,27,,,,226.2,,,189.8,,,,3,,,0
4389,,,510,,yes,,,,,,,24.96,,,7.83,,4,,0,0
4390,,57,,,,0,,74,46.36,224.9,85,,,104,,,3,,,1
4391,WI,184,408,,yes,,,,,,105,,,,6.72,,5,,0,0
4392,,,,,,,,,,213.8,,,214.3,,,9.7,6,2.62,,0
4393,,,415,,no,0,,,,251.6,123,21.39,,,8.62,10.9,,,2,0
4394,WV,,415,no,,,180,,30.6,229,,,139.4,,,7.8,,2.11,,0
4395,ME,,408,,,,,,,,,,,,,,,,2,0
4396,MA,,415,no,no,,,,,287.4,105,24.43,204.8,,,,7,,,0
4397,IA,,510,no,,,139.1,,,246,,,,,,11.4,,,,0
4398,,150,,no,no,,,,,169.1,,14.37,,,,13.8,,,,1
4399,,,415,no,no,,194.6,,,232.8,106,,,,,3.8,,,,0
4400,DE,,510,,,,,,56.83,192.1,,16.33,,,8.59,10.4,6,,0,1
4401,,,,,yes,,197.4,,,123.4,110,10.49,115.6,,,12.3,,3.32,3,0
4402,WV,,510,,,0,,,22.39,,,,,126,8.82,,5,2.97,,0
4403,,88,415,,no,0,235.1,98,,,,21.4,285.9,,,,2,1.94,,1
4404,,,,no,no,,,,,,95,,,,10.49,,,,,0
4405,,,415,,,,130.1,,,,61,,139.3,123,6.27,,5,,0,0
4406,,,,,no,,207.7,109,35.31,,94,,54.5,,2.45,7.9,3,,,0
4407,UT,,415,,,,130.1,,,,61,,139.3,123,,11.4,5,,0,0
4408,,120,,no,,,,73,36.16,,103,,227.8,119,10.25,9.7,13,2.62,2,0
4409,WI,,,no,,0,,,30.11,,122,9.75,153.6,88,,,,,,0
4410,,,,,,,,,,165.8,,,160.6,,,11.3,3,3.05,,0
4411,,,,no,yes,,196,91,,,,,200.5,,9.02,,,,,0
4412,WI,,,,,,148.8,70,,246.5,,20.95,,103,5.84,,3,,3,0
4413,WA,,415,,no,0,,,45.24,,79,,224.7,,10.11,,,2.4,,1
